objectid,settlementId,settlementNameHeb,settlementNameEng,streetCode,streetNameHeb,streetNameEng,houseNum,floorNo,assetArea,dealAmount,dealId,propertyTypeDescription,dealNatureDescription,assetRoomNum,neighborhood,dealDate,gushNum,parcelNum,subParcelNum,polygonId,sourceorder,E,N,X,Y
1323875,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,2,שניה,90,1390000,9516108588,דירה,דירה בבית קומות,4,נאות שיקמה,2013-10-18T00:00:00.000Z,5115,79,5,52368770,2,34.774599,31.97795,178828.84,653954.02
1323222,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,16,שניה,97,1580000,9507353352,דירה,דירה בבית קומות,4,נאות שיקמה,2013-07-04T00:00:00.000Z,5115,27,9,52515156,2,34.77742,31.978172,179095.57,653977.59
1323032,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,15,תשיעית,108,1790000,9505560456,דירה,דירה בבית קומות,5,נאות שיקמה,2013-06-12T00:00:00.000Z,5115,25,34,52528022,2,34.7773,31.979402,179084.77,654114.02
1323716,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,11,חמישית,81,1410000,9502701012,דירה,דירה בבית קומות,4,נאות שיקמה,2013-05-05T00:00:00.000Z,5115,74,18,52556872,2,34.776823,31.978916,179039.47,654060.31
1323450,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,6,אחת עשרה +שתים עשרה,100,2000000,9502022628,דירה,דירה בבית קומות,4,נאות שיקמה,2013-04-30T00:00:00.000Z,5115,32,43,52254731,2,34.775382,31.977741,178902.75,653930.55
1323453,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,4,ראשונה,69,1250000,9501690576,דירה,דירה בבית קומות,3,נאות שיקמה,2013-04-25T00:00:00.000Z,5115,32,51,53286670,2,34.774944,31.977632,178861.31,653918.63
1323034,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,15,תשיעית,83,1566000,9500581776,דירה,דירה בבית קומות,4,נאות שיקמה,2013-04-09T00:00:00.000Z,5115,25,36,52528022,2,34.7773,31.979402,179084.77,654114.02
1323440,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,6,ראשונה,96,1600000,9499743372,דירה,דירה בבית קומות,4,נאות שיקמה,2013-03-21T00:00:00.000Z,5115,32,3,52254731,2,34.775382,31.977741,178902.75,653930.55
1323858,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,2,רביעית,81,1349000,9499062804,דירה,דירה בבית קומות,4,נאות שיקמה,2013-03-17T00:00:00.000Z,5115,79,14,52368770,2,34.774599,31.97795,178828.84,653954.02
1323443,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,6,שמינית,62,1340000,9500581104,דירה,דירה בבית קומות,3,נאות שיקמה,2013-03-13T00:00:00.000Z,5115,32,32,52254731,2,34.775382,31.977741,178902.75,653930.55
1323046,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,15,אחת עשרה,120,1850000,9498554184,דירה,דירה בבית קומות,4,נאות שיקמה,2013-03-06T00:00:00.000Z,5115,25,43,52528022,2,34.7773,31.979402,179084.77,654114.02
1323079,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,13,שביעית,118,1725000,9498639360,דירה,דירה בבית קומות,5,נאות שיקמה,2013-02-27T00:00:00.000Z,5115,25,71,52517368,2,34.776676,31.97951,179025.83,654126.23
1323471,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,6,שניה,69,1205000,9495211152,דירה,דירה בבית קומות,3,נאות שיקמה,2013-02-03T00:00:00.000Z,5115,32,8,52254731,2,34.775382,31.977741,178902.75,653930.55
1323873,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,2,שביעית,65,825000,9497913852,דירה,דירה בבית קומות,3,נאות שיקמה,2013-01-24T00:00:00.000Z,5115,79,27,52368770,2,34.774599,31.97795,178828.84,653954.02
1323005,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,15,קרקע,111,1515000,9492016296,דירה,דירה בבית קומות,5,נאות שיקמה,2012-12-30T00:00:00.000Z,5115,25,1,52528022,2,34.7773,31.979402,179084.77,654114.02
1323704,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,11,שלישית,82,1330000,9435399624,דירה,דירה בבית קומות,4,נאות שיקמה,2012-12-21T00:00:00.000Z,5115,74,10,52556872,2,34.776823,31.978916,179039.47,654060.31
1323458,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,4,שניה,69,1314000,9434370036,דירה,דירה בבית קומות,3,נאות שיקמה,2012-12-13T00:00:00.000Z,5115,32,55,53286670,2,34.774944,31.977632,178861.31,653918.63
1323066,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,13,חמישית,70,1250000,9430445472,דירה,דירה בבית קומות,3.5,נאות שיקמה,2012-10-31T00:00:00.000Z,5115,25,65,52517368,2,34.776676,31.97951,179025.83,654126.23
1323052,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,15,ראשונה,76,1165000,9427746720,דירה,דירה בבית קומות,3.5,נאות שיקמה,2012-09-14T00:00:00.000Z,5115,25,5,52528022,2,34.7773,31.979402,179084.77,654114.02
1323040,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,15,עשירית,100,1750000,9428301960,דירה,דירה בבית קומות,5,נאות שיקמה,2012-08-30T00:00:00.000Z,5115,25,39,52528022,2,34.7773,31.979402,179084.77,654114.02
1323422,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,6,שלישית,95,1530000,9425028312,דירה,דירה בבית קומות,4,נאות שיקמה,2012-08-14T00:00:00.000Z,5115,32,11,52254731,2,34.775382,31.977741,178902.75,653930.55
1323283,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,8,שישית,119,1850000,9423652644,דירה,דירה בבית קומות,6,נאות שיקמה,2012-08-02T00:00:00.000Z,5115,30,21,52289410,2,34.775879,31.977845,178949.77,653941.9
1323320,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,10,שביעית,106,1650000,9422987364,דירה,דירה בבית קומות,4.5,נאות שיקמה,2012-07-22T00:00:00.000Z,5115,30,65,52962557,2,34.776302,31.977923,178989.79,653950.39
1323460,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,4,שניה,95,1510000,9422859936,דירה,דירה בבית קומות,4,נאות שיקמה,2012-07-15T00:00:00.000Z,5115,32,56,53286670,2,34.774944,31.977632,178861.31,653918.63
1323874,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,2,ראשונה,65,1163000,9420323556,דירה,דירה בבית קומות,3,נאות שיקמה,2012-06-17T00:00:00.000Z,5115,79,3,52368770,2,34.774599,31.97795,178828.84,653954.02
1323154,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,17,שניה,65,1160000,9418609620,דירה,דירה בבית קומות,3,נאות שיקמה,2012-05-21T00:00:00.000Z,5115,26,7,53142336,2,34.777988,31.979259,179149.73,654097.91
1323077,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,13,שביעית,108,1500000,9413881344,דירה,דירה בבית קומות,5,נאות שיקמה,2012-03-18T00:00:00.000Z,5115,25,70,52517368,2,34.776676,31.97951,179025.83,654126.23
1323726,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,11,שישית,65,1170000,9408734412,דירה,דירה בבית קומות,3,נאות שיקמה,2012-01-04T00:00:00.000Z,5115,74,24,52556872,2,34.776823,31.978916,179039.47,654060.31
1323302,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,8,עשירית,137,2600000,9347370648,דירה,דירה בבית קומות,5.5,נאות שיקמה,2011-11-10T00:00:00.000Z,5115,30,38,52289410,2,34.775879,31.977845,178949.77,653941.9
1323289,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,8,ראשונה,70,1260000,9345389508,דירה,דירה בבית קומות,3.5,נאות שיקמה,2011-10-03T00:00:00.000Z,5115,30,3,52289410,2,34.775879,31.977845,178949.77,653941.9
1323057,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,13,שלישית,70,1250000,9339320088,דירה,דירה בבית קומות,3.5,נאות שיקמה,2011-06-29T00:00:00.000Z,5115,25,57,52517368,2,34.776676,31.97951,179025.83,654126.23
1323456,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,4,ראשונה,113,1485000,9333912504,דירה,דירה בבית קומות,5,נאות שיקמה,2011-04-13T00:00:00.000Z,5115,32,53,53286670,2,34.774944,31.977632,178861.31,653918.63
1323017,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,15,חמישית,83,1620000,9336902316,דירה,דירה בבית קומות,4,נאות שיקמה,2011-04-12T00:00:00.000Z,5115,25,20,52528022,2,34.7773,31.979402,179084.77,654114.02
1323475,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,4,תשיעית,65,1325000,9331401912,דירה,דירה בבית קומות,3,נאות שיקמה,2011-03-22T00:00:00.000Z,5115,32,83,53286670,2,34.774944,31.977632,178861.31,653918.63
1323327,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,8,שניה,70,1158000,9330762252,דירה,דירה בבית קומות,3.5,נאות שיקמה,2011-03-15T00:00:00.000Z,5115,30,7,52289410,2,34.775879,31.977845,178949.77,653941.9
1323860,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,2,רביעית,65,1190000,9329831532,דירה,דירה בבית קומות,3,נאות שיקמה,2011-03-01T00:00:00.000Z,5115,79,15,52368770,2,34.774599,31.97795,178828.84,653954.02
1323736,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,11,שביעית,65,1150000,9329930652,דירה,דירה בבית קומות,3,נאות שיקמה,2011-03-01T00:00:00.000Z,5115,74,28,52556872,2,34.776823,31.978916,179039.47,654060.31
1323087,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,13,תשיעית,83,1460000,9329518296,דירה,דירה בבית קומות,4,נאות שיקמה,2011-02-25T00:00:00.000Z,5115,25,80,52517368,2,34.776676,31.97951,179025.83,654126.23
1323718,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,11,חמישית,65,1150000,9330674220,דירה,דירה בבית קומות,3,נאות שיקמה,2011-02-22T00:00:00.000Z,5115,74,20,52556872,2,34.776823,31.978916,179039.47,654060.31
1323314,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,10,שניה,70,1250000,9327209808,דירה,דירה בבית קומות,4,נאות שיקמה,2011-01-26T00:00:00.000Z,5115,30,45,52962557,2,34.776302,31.977923,178989.79,653950.39
1323710,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,11,רביעית,81,1350000,9326685396,דירה,דירה בבית קומות,4,נאות שיקמה,2011-01-25T00:00:00.000Z,5115,74,13,52556872,2,34.776823,31.978916,179039.47,654060.31
1323161,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,20,חמישית,82,449000,9265285428,דירה,דירה בבית קומות,4,נאות שיקמה,2010-12-05T00:00:00.000Z,5115,26,82,52531505,2,34.778167,31.978613,179166.37,654026.21
1323165,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,20,חמישית,65,1150000,9262954260,דירה,דירה בבית קומות,3,נאות שיקמה,2010-10-27T00:00:00.000Z,5115,26,84,52531505,2,34.778167,31.978613,179166.37,654026.21
1323136,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,19,שניה,65,1195000,9258977196,דירה,דירה בבית קומות,3,נאות שיקמה,2010-09-05T00:00:00.000Z,5115,26,40,52481963,2,34.778326,31.978983,179181.56,654067.18
1323198,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,16,עשירית,70,1300000,9258913272,דירה,דירה בבית קומות,3,נאות שיקמה,2010-08-25T00:00:00.000Z,5115,27,41,52515156,2,34.77742,31.978172,179095.57,653977.59
1323129,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,17,שמינית,65,1100000,9256016700,דירה,דירה בבית קומות,3,נאות שיקמה,2010-07-27T00:00:00.000Z,5115,26,31,53142336,2,34.777988,31.979259,179149.73,654097.91
1323713,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,11,רביעית,65,1100000,9250552920,דירה,דירה בבית קומות,3,נאות שיקמה,2010-05-12T00:00:00.000Z,5115,74,16,52556872,2,34.776823,31.978916,179039.47,654060.31
1323064,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,13,חמישית,83,1340000,9248419908,דירה,דירה בבית קומות,4,נאות שיקמה,2010-04-18T00:00:00.000Z,5115,25,64,52517368,2,34.776676,31.97951,179025.83,654126.23
1323484,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,4,אחת עשרה + שתים עשרה,206,1770000,9246354180,דירה,דירה בבית קומות,4,נאות שיקמה,2010-03-19T00:00:00.000Z,5115,32,92,53286670,2,34.774944,31.977632,178861.31,653918.63
1323152,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,20,ראשונה,65,1070000,9245226564,דירה,דירה בבית קומות,3,נאות שיקמה,2010-02-25T00:00:00.000Z,5115,26,68,52531505,2,34.778167,31.978613,179166.37,654026.21
1323062,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,13,חמישית,108,1625000,9244786572,דירה,דירה בבית קומות,5,נאות שיקמה,2010-02-21T00:00:00.000Z,5115,25,63,52517368,2,34.776676,31.97951,179025.83,654126.23
1323419,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,6,שניה,112,1460000,9243449712,דירה,דירה בבית קומות,4,נאות שיקמה,2010-02-11T00:00:00.000Z,5115,32,10,52254731,2,34.775382,31.977741,178902.75,653930.55
1323106,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,17,רביעית,82,1150000,9241677732,דירה,דירה בבית קומות,4,נאות שיקמה,2010-01-07T00:00:00.000Z,5115,26,14,53142336,2,34.777988,31.979259,179149.73,654097.91
1323033,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,15,תשיעית,108,1570000,9240381192,דירה,דירה בבית קומות,5,נאות שיקמה,2009-12-28T00:00:00.000Z,5115,25,35,52528022,2,34.7773,31.979402,179084.77,654114.02
1323473,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,4,שמינית,113,1800000,9182499732,דירה,דירה בבית קומות,5,נאות שיקמה,2009-12-21T00:00:00.000Z,5115,32,81,53286670,2,34.774944,31.977632,178861.31,653918.63
1323200,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,16,אחת עשרה,145,2380000,9182494272,דירה,דירה בבית קומות,5,נאות שיקמה,2009-12-21T00:00:00.000Z,5115,27,43,52515156,2,34.77742,31.978172,179095.57,653977.59
1323449,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,6,עשירית,69,1200000,9181681320,דירה,דירה בבית קומות,3,נאות שיקמה,2009-12-17T00:00:00.000Z,5115,32,40,52254731,2,34.775382,31.977741,178902.75,653930.55
1323188,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,16,שמינית,70,1175000,9172833096,דירה,דירה בבית קומות,3,נאות שיקמה,2009-08-19T00:00:00.000Z,5115,27,30,52515156,2,34.77742,31.978172,179095.57,653977.59
1323104,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,17,שלישית,65,945000,9171169392,דירה,דירה בבית קומות,3,נאות שיקמה,2009-08-05T00:00:00.000Z,5115,26,12,53142336,2,34.777988,31.979259,179149.73,654097.91
1323707,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,11,שלישית,65,950000,9170046564,דירה,דירה בבית קומות,3,נאות שיקמה,2009-07-15T00:00:00.000Z,5115,74,12,52556872,2,34.776823,31.978916,179039.47,654060.31
1323147,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,19,שביעית,65,950000,9168960696,דירה,דירה בבית קומות,3,נאות שיקמה,2009-07-13T00:00:00.000Z,5115,26,59,52481963,2,34.778326,31.978983,179181.56,654067.18
1323279,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,8,רביעית,120,1400000,9168818652,דירה,דירה בבית קומות,4.5,נאות שיקמה,2009-07-08T00:00:00.000Z,5115,30,15,52289410,2,34.775879,31.977845,178949.77,653941.9
1323113,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,17,שישית,65,979000,9167442312,דירה,דירה בבית קומות,3,נאות שיקמה,2009-06-25T00:00:00.000Z,5115,26,23,53142336,2,34.777988,31.979259,179149.73,654097.91
1323211,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,18,חמישית,100,1227000,9167165952,דירה,דירה בבית קומות,4,נאות שיקמה,2009-06-23T00:00:00.000Z,5115,27,65,52532506,2,34.777809,31.978235,179132.36,653984.43
1323318,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,8,שניה,70,950000,9166542000,דירה,דירה בבית קומות,3.5,נאות שיקמה,2009-06-14T00:00:00.000Z,5115,30,6,52289410,2,34.775879,31.977845,178949.77,653941.9
1323299,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,8,תשיעית,110,1350000,9167118660,דירה,דירה בבית קומות,4.5,נאות שיקמה,2009-06-11T00:00:00.000Z,5115,30,35,52289410,2,34.775879,31.977845,178949.77,653941.9
1323199,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,16,עשירית,70,284000,9169669068,דירה,דירה בבית קומות,3,נאות שיקמה,2009-06-05T00:00:00.000Z,5115,27,41,52515156,2,34.77742,31.978172,179095.57,653977.59
1323036,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,15,תשיעית,100,1262000,9164751960,דירה,דירה בבית קומות,4,נאות שיקמה,2009-05-31T00:00:00.000Z,5115,25,36,52528022,2,34.7773,31.979402,179084.77,654114.02
1323145,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,19,שביעית,82,1135000,9164136828,דירה,דירה בבית קומות,4,נאות שיקמה,2009-05-20T00:00:00.000Z,5115,26,58,52481963,2,34.778326,31.978983,179181.56,654067.18
1323461,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,4,שלישית,69,980000,9164077104,דירה,דירה בבית קומות,3,נאות שיקמה,2009-05-20T00:00:00.000Z,5115,32,59,53286670,2,34.774944,31.977632,178861.31,653918.63
1323729,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,11,שביעית,81,1140000,9161445216,דירה,דירה בבית קומות,4,נאות שיקמה,2009-04-05T00:00:00.000Z,5115,74,25,52556872,2,34.776823,31.978916,179039.47,654060.31
1323170,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,20,שמינית,82,1080000,9160651584,דירה,דירה בבית קומות,4,נאות שיקמה,2009-03-04T00:00:00.000Z,5115,26,93,52531505,2,34.778167,31.978613,179166.37,654026.21
1323075,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,15,שניה,108,1400000,9159293304,דירה,דירה בבית קומות,5,נאות שיקמה,2009-03-01T00:00:00.000Z,5115,25,7,52528022,2,34.7773,31.979402,179084.77,654114.02
1323224,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,16,שניה,97,1300000,9162549144,דירה,דירה בבית קומות,4,נאות שיקמה,2009-01-22T00:00:00.000Z,5115,27,9,52515156,2,34.77742,31.978172,179095.57,653977.59
1323135,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,19,שניה,65,870000,9156989772,דירה,דירה בבית קומות,3,נאות שיקמה,2009-01-02T00:00:00.000Z,5115,26,39,52481963,2,34.778326,31.978983,179181.56,654067.18
1323483,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,4,אחת עשרה + שתים עשרה,83,1000000,9095854908,דירה,דירה בבית קומות,3,נאות שיקמה,2008-11-09T00:00:00.000Z,5115,32,91,53286670,2,34.774944,31.977632,178861.31,653918.63
1323477,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,4,תשיעית,94,1295000,9093780528,דירה,דירה בבית קומות,4,נאות שיקמה,2008-10-23T00:00:00.000Z,5115,32,86,53286670,2,34.774944,31.977632,178861.31,653918.63
1323197,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,16,עשירית,70,944000,9096339840,דירה,דירה בבית קומות,3,נאות שיקמה,2008-10-06T00:00:00.000Z,5115,27,41,52515156,2,34.77742,31.978172,179095.57,653977.59
1323304,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,8,ראשונה,70,1034000,9092674500,דירה,דירה בבית קומות,4,נאות שיקמה,2008-09-25T00:00:00.000Z,5115,30,4,52289410,2,34.775879,31.977845,178949.77,653941.9
1323156,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,20,שניה,80,930000,9091992588,דירה,דירה בבית קומות,4,נאות שיקמה,2008-09-11T00:00:00.000Z,5115,26,70,52531505,2,34.778167,31.978613,179166.37,654026.21
1323214,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,18,תשיעית,70,930000,9090164412,דירה,דירה בבית קומות,3,נאות שיקמה,2008-08-17T00:00:00.000Z,5115,27,78,52532506,2,34.777809,31.978235,179132.36,653984.43
1323223,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,16,שניה,97,1050000,9087107148,דירה,דירה בבית קומות,4,נאות שיקמה,2008-06-04T00:00:00.000Z,5115,27,9,52515156,2,34.77742,31.978172,179095.57,653977.59
1323485,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,4,אחת עשרה + שתים עשרה,119,1677000,9083531688,דירה,דירה בבית קומות,5,נאות שיקמה,2008-05-15T00:00:00.000Z,5115,32,93,53286670,2,34.774944,31.977632,178861.31,653918.63
1323854,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,2,שלישית,82,1000000,9081975924,דירה,דירה בבית קומות,4,נאות שיקמה,2008-05-01T00:00:00.000Z,5115,79,10,52368770,2,34.774599,31.97795,178828.84,653954.02
1323060,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,13,חמישית,108,1180000,9079924812,דירה,דירה בבית קומות,5,נאות שיקמה,2008-04-01T00:00:00.000Z,5115,25,62,52517368,2,34.776676,31.97951,179025.83,654126.23
1323861,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,2,רביעית,65,750000,9074816604,דירה,דירה בבית קומות,3,נאות שיקמה,2008-01-28T00:00:00.000Z,5115,79,15,52368770,2,34.774599,31.97795,178828.84,653954.02
1323109,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,17,חמישית,65,740000,9073559460,דירה,דירה בבית קומות,3,נאות שיקמה,2008-01-17T00:00:00.000Z,5115,26,19,53142336,2,34.777988,31.979259,179149.73,654097.91
1323218,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,18,עשירית,70,801000,9076651668,דירה,דירה בבית קומות,3,נאות שיקמה,2008-01-11T00:00:00.000Z,5115,27,82,52532506,2,34.777809,31.978235,179132.36,653984.43
1323335,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,10,אחת עשרה,124,1721000,9074177028,דירה,דירה בבית קומות,6,נאות שיקמה,2008-01-09T00:00:00.000Z,5115,30,80,52962557,2,34.776302,31.977923,178989.79,653950.39
1323053,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,15,ראשונה,70,711000,9012449376,דירה,דירה בבית קומות,4,נאות שיקמה,2007-12-18T00:00:00.000Z,5115,25,5,52528022,2,34.7773,31.979402,179084.77,654114.02
1323015,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,15,חמישית,125,950000,9012885924,דירה,דירה בבית קומות,5,נאות שיקמה,2007-12-18T00:00:00.000Z,5115,25,18,52528022,2,34.7773,31.979402,179084.77,654114.02
1323100,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,15,שניה,75,870000,9012048864,דירה,דירה בבית קומות,4,נאות שיקמה,2007-12-12T00:00:00.000Z,5115,25,9,52528022,2,34.7773,31.979402,179084.77,654114.02
1323428,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,6,רביעית,96,1098000,9011476404,דירה,דירה בבית קומות,4,נאות שיקמה,2007-12-04T00:00:00.000Z,5115,32,15,52254731,2,34.775382,31.977741,178902.75,653930.55
1323448,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,6,עשירית,75,820000,9010748124,דירה,דירה בבית קומות,3,נאות שיקמה,2007-11-29T00:00:00.000Z,5115,32,40,52254731,2,34.775382,31.977741,178902.75,653930.55
1323185,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,16,שביעית,100,1080000,9009484680,דירה,דירה בבית קומות,4,נאות שיקמה,2007-11-11T00:00:00.000Z,5115,27,28,52515156,2,34.77742,31.978172,179095.57,653977.59
1323010,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,15,שלישית,70,773000,9010078056,דירה,דירה בבית קומות,3.5,נאות שיקמה,2007-11-08T00:00:00.000Z,5115,25,13,52528022,2,34.7773,31.979402,179084.77,654114.02
1323196,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,16,עשירית,113,1250000,9008759088,דירה,דירה בבית קומות,5,נאות שיקמה,2007-10-30T00:00:00.000Z,5115,27,39,52515156,2,34.77742,31.978172,179095.57,653977.59
1323029,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,15,שמינית,70,833000,9007567296,דירה,דירה בבית קומות,4,נאות שיקמה,2007-10-08T00:00:00.000Z,5115,25,33,52528022,2,34.7773,31.979402,179084.77,654114.02
1323150,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,20,ראשונה,82,813000,9006711336,דירה,דירה בבית קומות,4,נאות שיקמה,2007-10-02T00:00:00.000Z,5115,26,65,52531505,2,34.778167,31.978613,179166.37,654026.21
1323295,8300,ראשון לציון,Rishon LeTsiyon,83001271,"הרשב""א",HaRashba,8,שמינית,106,1229000,9005418156,דירה,דירה בבית קומות,4,נאות שיקמה,2007-09-03T00:00:00.000Z,5115,30,30,52289410,2,34.775879,31.977845,178949.77,653941.9
